label_date,stock_code,ts_code,stock_name,return_y,abs_return_y,listing_date,delist_date,calendar_days_since_listing,calendar_days_to_listing,market_type,exchange,listing_status,daily_member,has_local_daily_history,has_base_or_future_daily_record,first_record_date,base_or_next_record_date,base_or_next_close,base_or_next_pct_change,event_date,event_stock_code,event_open,event_high,event_low,event_close,event_prev_close,previous_actual_close,reference_vs_previous_actual_ret,event_raw_pct_change,event_raw_close_ret,event_abs_raw_pct_change,event_volume,event_amount,event_turnover,prev_event_date,next_event_date,event_gap_before_market_days,event_gap_after_market_days,trading_days_since_first_record,event_is_first_record,raw_cum_from_base_or_next_to_event,event_raw_pct_captures_label,event_window,primary_cause,severity,cause_explanation
2024-09-27,301618,301618.SZ,长联科技,5.07846748940873,5.07846748940873,2024-09-30,,,3.0,创业板,SZSE,上市,301618.SZ.csv,True,True,2024-09-30,2024-09-30,381.0,1703.9773,2024-10-09,301618.SZ,400.0,428.0,245.51,255.0,505.55,505.55,0.0,-49.5599,-0.49559885273464543,49.5599,83725.79,2753246.063,51.9713,2024-10-08,2024-10-10,0,0,2,False,-0.3307086614173228,False,10,new_listing_label_shift,Medium,new_listing_first_days; label_shifted_before_listing_event; single_day_raw_price_jump_20_to_50pct; nearest/event trading date 2024-10-09 differs from label date 2024-09-27
2024-06-04,600766,600766.SH,退市园城(退),1.769230769230769,1.769230769230769,1996-10-28,2024-07-03,10081.0,,主板,SSE,退市,600766.SH.csv,True,True,1996-10-28,2024-06-05,0.35,-96.4431,2024-06-05,600766.SH,0.23,0.72,0.13,0.35,9.84,9.84,0.0,-96.4431,-0.9644308943089431,96.4431,434145.06,15016.204,19.3874,2024-04-29,2024-06-06,23,0,6291,False,0.0,False,10,delisting_or_resumption_extreme_trade,High,delisting_period_or_pre_delisting_trade; resumption_after_long_suspension; single_day_raw_price_jump_over_50pct; nearest/event trading date 2024-06-05 differs from label date 2024-06-04
2025-11-20,920091,920091.BJ,大鹏工业,1.203548085901027,1.203548085901027,2025-11-21,,,1.0,北交所,BSE,上市,920091.BJ.csv,True,True,2025-11-21,2025-11-21,118.0,1211.1111,2025-11-24,920091.BJ,82.6,82.6,82.6,82.6,118.0,118.0,0.0,-30.0,-0.30000000000000004,30.0,3010.54,24867.06,2.2151,2025-11-21,2025-11-25,0,0,1,False,-0.30000000000000004,False,10,new_listing_label_shift,Medium,new_listing_first_days; label_shifted_before_listing_event; single_day_raw_price_jump_20_to_50pct; nearest/event trading date 2025-11-24 differs from label date 2025-11-20
2021-01-28,300937,300937.SZ,药易购,1.0330812854442342,1.0330812854442342,2021-01-27,,1.0,,创业板,SZSE,上市,300937.SZ.csv,True,True,2021-01-27,2021-01-28,48.0,20.1803,2021-01-29,300937.SZ,48.8,150.0,45.33,91.0,48.0,48.0,0.0,89.5833,0.8958333333333333,89.5833,170519.19,1107195.747,75.0644,2021-01-28,2021-02-01,0,0,2,False,0.8958333333333333,False,10,new_listing_first_days,Medium,new_listing_first_days; single_day_raw_price_jump_over_50pct; nearest/event trading date 2021-01-29 differs from label date 2021-01-28
2016-09-20,002695,002695.SZ,煌上煌,-0.7709938244094986,0.7709938244094986,2012-09-05,,1476.0,,主板,SZSE,上市,002695.SZ.csv,True,True,2012-09-05,2016-09-20,78.61,-0.47,2016-09-22,002695.SZ,18.33,20.4,17.81,19.25,18.63,74.66,-0.7504687918564157,3.33,-0.7421644789713366,3.33,670338.99,1307160.8713,14.784,2016-09-21,2016-09-23,0,0,974,False,-0.755120213713268,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-09-22 differs from label date 2016-09-20
2016-05-26,300083,300083.SZ,创世纪,-0.7665887167494887,0.7665887167494887,2010-05-20,,2198.0,,创业板,SZSE,上市,300083.SZ.csv,True,True,2010-05-20,2016-05-26,34.0,-1.19,2016-05-30,300083.SZ,8.0,9.08,7.82,8.34,8.25,32.99,-0.7499242194604425,1.09,-0.7471961200363747,1.09,702781.62,604624.7899,7.7182,2016-05-27,2016-05-31,0,0,1350,False,-0.7547058823529411,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-05-30 differs from label date 2016-05-26
2016-09-23,300292,300292.SZ,吴通控股,-0.759236145781328,0.759236145781328,2012-02-29,,1668.0,,创业板,SZSE,上市,300292.SZ.csv,True,True,2012-02-29,2016-09-23,39.49,-4.96,2016-09-27,300292.SZ,9.51,9.7,9.03,9.33,9.65,38.58,-0.7498703991705546,-3.32,-0.7581648522550544,3.32,521737.32,484801.1512,8.9642,2016-09-26,2016-09-28,0,0,782,False,-0.7637376551025576,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-09-27 differs from label date 2016-09-23
2016-09-26,002610,002610.SZ,ST爱康(退),-0.757651467832605,0.757651467832605,2011-08-15,2024-08-12,1869.0,,主板,SZSE,退市,002610.SZ.csv,True,True,2011-08-15,2016-09-26,15.99,-1.48,2016-09-28,002610.SZ,3.8,4.22,3.76,3.97,3.84,15.37,-0.7501626545217956,3.39,-0.7417046193884189,3.39,2060604.76,834625.7119,7.3709,2016-09-27,2016-09-29,0,0,1133,False,-0.7517198248905566,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-09-28 differs from label date 2016-09-26
2016-06-15,300496,300496.SZ,中科创达,-0.7536778075308275,0.7536778075308275,2015-12-10,,188.0,,创业板,SZSE,上市,300496.SZ.csv,True,True,2015-12-10,2016-06-15,297.51,9.24,2016-06-17,300496.SZ,75.5,83.48,73.68,77.96,76.26,298.58,-0.7445910643713578,2.23,-0.7388974479201554,2.23,228875.44,1789981.2961,23.422,2016-06-16,2016-06-20,0,0,126,False,-0.7379583879533461,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-06-17 differs from label date 2016-06-15
2016-09-23,002256,002256.SZ,兆新股份,-0.7510955302366341,0.7510955302366341,2008-06-25,,3012.0,,主板,SZSE,上市,002256.SZ.csv,True,True,2008-06-25,2016-09-23,28.55,-3.02,2016-09-27,002256.SZ,7.0,7.21,6.6,6.76,7.18,28.72,-0.75,-5.85,-0.7646239554317549,5.85,585623.72,399525.218,4.6725,2016-09-26,2016-09-28,0,0,1822,False,-0.7632224168126095,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-09-27 differs from label date 2016-09-23
2016-05-10,002634,002634.SZ,*ST棒杰,-0.7496724890829696,0.7496724890829696,2011-12-05,,1618.0,,主板,SZSE,上市,002634.SZ.csv,True,True,2011-12-05,2016-05-10,46.8,-10.0,2016-05-12,002634.SZ,11.3,11.77,11.11,11.5,12.24,44.25,-0.7233898305084745,-6.05,-0.7401129943502824,6.05,284263.58,323551.0651,11.1695,2016-05-11,2016-05-13,0,0,1064,False,-0.7542735042735043,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-05-12 differs from label date 2016-05-10
2016-08-30,002113,002113.SZ,*ST天润(退),-0.7468752731404601,0.7468752731404601,2007-02-08,2023-08-11,3491.0,,主板,SZSE,退市,002113.SZ.csv,True,True,2007-02-08,2016-08-30,57.21,-3.61,2016-09-01,002113.SZ,14.2,14.68,13.3,13.38,14.52,58.07,-0.7499569485104185,-7.85,-0.7695884277596005,7.85,906400.32,1257784.093,19.1444,2016-08-31,2016-09-02,0,0,2077,False,-0.7661248033560566,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-09-01 differs from label date 2016-08-30
2016-12-09,600777,600777.SH,*ST新潮,-0.745836985100788,0.745836985100788,1996-11-21,,7323.0,,主板,SSE,上市,600777.SH.csv,True,True,1996-11-21,2016-12-09,16.92,-2.93,2016-12-13,600777.SH,4.21,4.52,4.21,4.52,4.11,15.62,-0.7368758002560819,9.98,-0.7106274007682458,9.98,684269.97,307016.606,10.9409,2016-12-12,2016-12-14,0,0,4494,False,-0.7328605200945627,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-12-13 differs from label date 2016-12-09
2016-06-06,300343,300343.SZ,ST联创,-0.74245396098943,0.74245396098943,2012-08-01,,1405.0,,创业板,SZSE,上市,300343.SZ.csv,True,True,2012-08-01,2016-06-06,90.93,-2.23,2016-06-08,300343.SZ,24.26,24.3,22.0,22.53,24.21,89.76,-0.7302807486631016,-6.94,-0.7489973262032086,6.94,144130.74,329450.706,7.0427,2016-06-07,2016-06-13,0,0,773,False,-0.7522269877928076,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-06-08 differs from label date 2016-06-06
2017-04-05,300376,300376.SZ,易事特,-0.7420845456101318,0.7420845456101318,2014-01-27,,1164.0,,创业板,SZSE,上市,300376.SZ.csv,True,True,2014-01-27,2017-04-05,58.24,-0.41,2017-04-07,300376.SZ,14.6,15.3,13.45,13.96,14.94,59.84,-0.7503342245989305,-6.56,-0.7667112299465241,6.56,1363983.39,1949322.964,19.756,2017-04-06,2017-04-10,0,0,758,False,-0.7603021978021978,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2017-04-07 differs from label date 2017-04-05
2016-05-25,002466,002466.SZ,天齐锂业,-0.7414526373929852,0.7414526373929852,2010-08-31,,2094.0,,主板,SZSE,上市,002466.SZ.csv,True,True,2010-08-31,2016-05-25,182.0,-6.02,2016-05-27,002466.SZ,47.03,48.54,43.01,43.81,47.71,181.6,-0.7372797356828193,-8.17,-0.7587555066079295,8.17,879821.73,3983509.557,14.0287,2016-05-26,2016-05-30,0,0,1259,False,-0.7592857142857143,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-05-27 differs from label date 2016-05-25
2017-05-19,300531,300531.SZ,优博讯,-0.7404007881205247,0.7404007881205247,2016-08-09,,283.0,,创业板,SZSE,上市,300531.SZ.csv,True,True,2016-08-09,2017-05-19,104.1,-4.27,2017-05-23,300531.SZ,27.5,30.0,26.18,27.18,27.87,97.7,-0.7147389969293756,-2.48,-0.7218014329580349,2.48,138107.92,391857.056,19.7297,2017-05-22,2017-05-24,0,0,189,False,-0.7389048991354467,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2017-05-23 differs from label date 2017-05-19
2016-06-03,000018,000018.SZ,神城A退(退),-0.7401616119215029,0.7401616119215029,1992-06-16,2020-01-07,8753.0,,主板,SZSE,退市,000018.SZ.csv,True,True,1992-06-16,2016-06-03,46.7,-4.79,2016-06-07,000018.SZ,12.36,12.48,11.61,11.86,12.36,46.98,-0.7369093231162196,-4.05,-0.7475521498510005,4.05,394017.22,470181.0346,39.5935,2016-06-06,2016-06-08,0,0,5636,False,-0.7460385438972164,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-06-07 differs from label date 2016-06-03
2017-06-07,600892,600892.SH,*ST大晟,-0.7378939277478861,0.7378939277478861,1996-03-15,,7754.0,,主板,SSE,上市,600892.SH.csv,True,True,1996-03-15,2017-06-07,63.95,5.08,2017-06-09,600892.SH,16.38,17.33,15.6,15.83,16.02,64.08,-0.75,-1.19,-0.7529650436953808,1.19,109043.53,179290.77,17.3362,2017-06-08,2017-06-12,0,0,4715,False,-0.7524628616106332,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2017-06-09 differs from label date 2017-06-07
2016-05-20,300006,300006.SZ,莱美药业,-0.7348247169553953,0.7348247169553953,2009-10-30,,2394.0,,创业板,SZSE,上市,300006.SZ.csv,True,True,2009-10-30,2016-05-20,35.56,3.07,2016-05-24,300006.SZ,9.99,10.0,9.21,9.24,9.97,35.98,-0.7229016120066704,-7.32,-0.7431906614785992,7.32,398065.09,374444.437,7.0759,2016-05-23,2016-05-25,0,0,1461,False,-0.7401574803149606,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-05-24 differs from label date 2016-05-20
2016-05-27,002496,002496.SZ,*ST辉丰,-0.7343813801551653,0.7343813801551653,2010-11-09,,2026.0,,主板,SZSE,上市,002496.SZ.csv,True,True,2010-11-09,2016-05-27,25.16,-2.14,2016-05-31,002496.SZ,6.5,6.87,6.4,6.74,6.5,24.81,-0.7380088673921805,3.69,-0.7283353486497379,3.69,805447.02,538789.0252,9.2455,2016-05-30,2016-06-01,0,0,1325,False,-0.7321144674085851,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-05-31 differs from label date 2016-05-27
2016-03-04,000838,000838.SZ,*ST发展,-0.7305439330543932,0.7305439330543932,1997-06-26,,6826.0,,主板,SZSE,上市,000838.SZ.csv,True,True,1997-06-26,2016-03-04,52.5,-9.95,2016-03-08,000838.SZ,15.4,16.38,14.3,15.6,15.89,55.68,-0.7146192528735632,-1.83,-0.7198275862068966,1.83,1051865.31,1628372.4298,16.6041,2016-03-07,2016-03-09,0,0,4343,False,-0.7028571428571428,False,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; nearest/event trading date 2016-03-08 differs from label date 2016-03-04
2017-06-09,002131,002131.SZ,利欧股份,-0.7291350531107754,0.7291350531107754,2007-04-27,,3696.0,,主板,SZSE,上市,002131.SZ.csv,True,True,2007-04-27,2017-06-09,13.23,0.99,2017-06-13,002131.SZ,3.53,3.66,3.5,3.6,3.56,12.5,-0.7152000000000001,1.12,-0.712,1.12,616430.66,220192.159,2.0136,2017-06-12,2017-06-14,0,0,2099,False,-0.727891156462585,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2017-06-13 differs from label date 2017-06-09
2017-04-05,603636,603636.SH,南威软件,-0.7257673458859942,0.7257673458859942,2014-12-30,,827.0,,主板,SSE,上市,603636.SH.csv,True,True,2014-12-30,2017-04-05,95.65,1.51,2017-04-07,603636.SH,25.4,26.61,24.21,26.61,24.19,96.92,-0.7504127115146513,10.0,-0.7254436648782501,10.0,191885.08,499010.578,45.0479,2017-04-06,2017-04-10,0,0,547,False,-0.7217982226868793,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2017-04-07 differs from label date 2017-04-05
2017-03-01,300304,300304.SZ,云意电气,-0.7244159946795244,0.7244159946795244,2012-03-21,,1806.0,,创业板,SZSE,上市,300304.SZ.csv,True,True,2012-03-21,2017-03-01,60.02,3.22,2017-03-03,300304.SZ,15.13,17.07,15.13,17.07,15.52,59.08,-0.7373053486797563,9.99,-0.7110697359512526,9.99,1075865.09,1772969.991,14.6041,2017-03-02,2017-03-06,0,0,1176,False,-0.7155948017327558,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2017-03-03 differs from label date 2017-03-01
2016-04-27,300419,300419.SZ,ST浩丰,-0.7242039087057537,0.7242039087057537,2015-01-22,,461.0,,创业板,SZSE,上市,300419.SZ.csv,True,True,2015-01-22,2016-04-27,182.65,-2.12,2016-04-29,300419.SZ,51.0,51.96,47.47,47.47,52.74,200.92,-0.7375074656579733,-9.99,-0.7637368106709138,9.99,164477.34,811159.2973,20.1508,2016-04-28,2016-05-03,0,0,226,False,-0.7401040240897891,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-04-29 differs from label date 2016-04-27
2016-07-22,601388,601388.SH,怡球资源,-0.7240099009900988,0.7240099009900988,2012-04-23,,1551.0,,主板,SSE,上市,601388.SH.csv,True,True,2012-04-23,2016-07-22,20.07,-0.99,2016-07-26,601388.SH,5.5,5.83,5.4,5.73,5.3,20.15,-0.7369727047146402,8.11,-0.7156327543424317,8.11,864146.64,488151.483,16.2129,2016-07-25,2016-07-27,0,0,883,False,-0.7144992526158445,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-07-26 differs from label date 2016-07-22
2016-09-26,601222,601222.SH,林洋能源,-0.7160900604063706,0.7160900604063706,2011-08-08,,1876.0,,主板,SSE,上市,601222.SH.csv,True,True,2011-08-08,2016-09-26,36.37,-1.25,2016-09-28,601222.SH,10.17,10.38,9.86,9.95,10.11,35.6,-0.7160112359550562,-1.58,-0.7205056179775281,1.58,106044.14,107414.757,2.6081,2016-09-27,2016-09-29,0,0,1232,False,-0.7264228759967006,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-09-28 differs from label date 2016-09-26
2016-10-20,002141,002141.SZ,贤丰控股,-0.7120026092628832,0.7120026092628832,2007-07-20,,3380.0,,主板,SZSE,上市,002141.SZ.csv,True,True,2007-07-20,2016-10-20,31.49,1.91,2016-10-24,002141.SZ,9.0,9.57,8.6,9.15,8.94,31.28,-0.7141943734015346,2.35,-0.7074808184143222,2.35,881013.31,808422.9744,13.8392,2016-10-21,2016-10-25,0,0,2163,False,-0.7094315655763734,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-10-24 differs from label date 2016-10-20
2016-04-25,002601,002601.SZ,龙佰集团,-0.710276679841897,0.710276679841897,2011-07-15,,1746.0,,主板,SZSE,上市,002601.SZ.csv,True,True,2011-07-15,2016-04-25,51.4,1.98,2016-04-27,002601.SZ,14.5,14.78,13.63,13.74,14.46,50.97,-0.7163037080635668,-4.98,-0.7304296645085344,4.98,529467.87,742769.3427,9.1806,2016-04-26,2016-04-28,0,0,1095,False,-0.7326848249027238,False,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; nearest/event trading date 2016-04-27 differs from label date 2016-04-25
2016-05-16,300427,300427.SZ,红相股份,-0.7091683762032512,0.7091683762032512,2015-02-17,,454.0,,创业板,SZSE,上市,300427.SZ.csv,True,True,2015-02-17,2016-05-16,61.05,3.54,2016-05-18,300427.SZ,18.71,19.17,17.75,17.75,19.72,63.28,-0.6883691529709228,-9.99,-0.7195006321112516,9.99,90720.56,163219.7826,10.2996,2016-05-17,2016-05-19,0,0,240,False,-0.7092547092547092,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-05-18 differs from label date 2016-05-16
2016-05-05,002560,002560.SZ,通达股份,-0.7057047341744853,0.7057047341744853,2011-03-03,,1890.0,,主板,SZSE,上市,002560.SZ.csv,True,True,2011-03-03,2016-05-05,46.64,10.0,2016-05-09,002560.SZ,13.76,13.9,12.82,12.82,14.24,42.73,-0.6667446758717528,-9.97,-0.6999765972384742,9.97,225099.78,294937.5923,8.4854,2016-05-06,2016-05-10,0,0,1134,False,-0.7251286449399656,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-05-09 differs from label date 2016-05-05
2017-05-31,300502,300502.SZ,新易盛,-0.7041336018003088,0.7041336018003088,2016-03-03,,454.0,,创业板,SZSE,上市,300502.SZ.csv,True,True,2016-03-03,2017-05-31,87.38,1.96,2017-06-02,300502.SZ,25.0,25.99,23.75,25.51,26.13,78.74,-0.6681483362966726,-2.37,-0.6760223520447041,2.37,37046.83,92110.523,2.9833,2017-06-01,2017-06-05,0,0,302,False,-0.7080567635614556,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2017-06-02 differs from label date 2017-05-31
2017-03-20,300398,300398.SZ,飞凯材料,-0.7001949707543867,0.7001949707543867,2014-10-09,,893.0,,创业板,SZSE,上市,300398.SZ.csv,True,True,2014-10-09,2017-03-20,99.95,2.07,2017-03-22,300398.SZ,29.05,30.68,27.74,29.69,28.83,101.0,-0.7145544554455445,2.98,-0.706039603960396,2.98,436241.04,1272400.063,27.7406,2017-03-21,2017-03-23,0,0,509,False,-0.702951475737869,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2017-03-22 differs from label date 2017-03-20
2016-05-17,002418,002418.SZ,康盛股份,-0.6967385084875075,0.6967385084875075,2010-06-01,,2177.0,,主板,SZSE,上市,002418.SZ.csv,True,True,2010-06-01,2016-05-17,27.09,-2.83,2016-05-19,002418.SZ,8.1,8.35,7.8,7.82,8.25,24.84,-0.6678743961352658,-5.21,-0.6851851851851851,5.21,207565.69,167197.6171,3.7493,2016-05-18,2016-05-20,0,0,1309,False,-0.7113325950535252,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-05-19 differs from label date 2016-05-17
2016-05-09,002153,002153.SZ,石基信息,-0.6914710615393153,0.6914710615393153,2007-08-13,,3192.0,,主板,SZSE,上市,002153.SZ.csv,True,True,2007-08-13,2016-05-09,89.6,0.67,2016-05-11,002153.SZ,28.3,28.8,25.36,25.36,28.18,84.65,-0.6670998227997638,-10.01,-0.7004134672179563,10.01,192944.41,502005.1041,3.9444,2016-05-10,2016-05-12,0,0,2010,False,-0.7169642857142857,False,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; nearest/event trading date 2016-05-11 differs from label date 2016-05-09
2016-02-26,002654,002654.SZ,万润科技,-0.6905620854183637,0.6905620854183637,2012-02-17,,1470.0,,主板,SZSE,上市,002654.SZ.csv,True,True,2012-02-17,2016-02-26,44.25,-9.79,2016-03-01,002654.SZ,13.66,15.09,12.76,15.09,13.72,41.22,-0.6671518680252304,9.99,-0.6339155749636098,9.99,739736.04,1039082.6165,19.4036,2016-02-29,2016-03-02,0,0,853,False,-0.6589830508474577,False,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; nearest/event trading date 2016-03-01 differs from label date 2016-02-26
2016-10-24,300465,300465.SZ,高伟达,-0.6896646132785766,0.6896646132785766,2015-05-28,,515.0,,创业板,SZSE,上市,300465.SZ.csv,True,True,2015-05-28,2016-10-24,73.75,5.77,2016-10-26,300465.SZ,22.38,25.23,22.12,23.6,22.94,73.4,-0.6874659400544959,2.88,-0.6784741144414169,2.88,705948.48,1701475.1631,27.6089,2016-10-25,2016-10-27,0,0,274,False,-0.6799999999999999,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-10-26 differs from label date 2016-10-24
2016-04-07,002740,002740.SZ,*ST爱迪(退),-0.686591390261115,0.686591390261115,2015-01-22,2024-03-04,441.0,,主板,SZSE,退市,002740.SZ.csv,True,True,2015-01-22,2016-04-07,73.8,8.64,2016-04-11,002740.SZ,22.6,23.27,21.0,22.4,22.16,66.58,-0.6671673175127666,1.08,-0.6635626314208471,1.08,368833.95,817285.8298,28.5632,2016-04-08,2016-04-12,0,0,260,False,-0.6964769647696477,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-04-11 differs from label date 2016-04-07
2016-04-26,002661,002661.SZ,克明食品,-0.6862462970799832,0.6862462970799832,2012-03-16,,1502.0,,主板,SZSE,上市,002661.SZ.csv,True,True,2012-03-16,2016-04-26,59.52,-1.78,2016-04-28,002661.SZ,18.9,18.9,17.8,18.45,19.08,57.75,-0.6696103896103897,-3.3,-0.6805194805194805,3.3,70626.85,129208.0752,2.8712,2016-04-27,2016-04-29,0,0,984,False,-0.6900201612903226,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-04-28 differs from label date 2016-04-26
2016-06-15,300438,300438.SZ,鹏辉能源,-0.6840255483086073,0.6840255483086073,2015-04-24,,418.0,,创业板,SZSE,上市,300438.SZ.csv,True,True,2015-04-24,2016-06-15,139.48,10.0,2016-06-17,300438.SZ,47.0,49.4,44.0,46.0,47.94,144.01,-0.6671064509409068,-4.05,-0.6805777376571072,4.05,256974.78,1206860.5684,20.2743,2016-06-16,2016-06-20,0,0,239,False,-0.670203613421279,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-06-17 differs from label date 2016-06-15
2016-06-01,002437,002437.SZ,誉衡药业,-0.6828201245162376,0.6828201245162376,2010-06-23,,2170.0,,主板,SZSE,上市,002437.SZ.csv,True,True,2010-06-23,2016-06-01,28.82,3.37,2016-06-03,002437.SZ,9.47,9.61,9.23,9.41,9.62,29.1,-0.6694158075601375,-2.18,-0.6766323024054983,2.18,309270.79,291008.6359,1.4527,2016-06-02,2016-06-06,0,0,1292,False,-0.6734906315058986,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-06-03 differs from label date 2016-06-01
2016-05-12,300435,300435.SZ,中泰股份,-0.6820083682008367,0.6820083682008367,2015-03-26,,413.0,,创业板,SZSE,上市,300435.SZ.csv,True,True,2015-03-26,2016-05-12,70.77,1.83,2016-05-16,300435.SZ,22.0,22.2,20.68,21.17,22.36,67.28,-0.6676575505350772,-5.32,-0.6853448275862069,5.32,53714.1,113889.1765,6.7093,2016-05-13,2016-05-17,0,0,269,False,-0.7008619471527483,True,10,corporate_action_unadjusted_price_discontinuity,High,unadjusted_price_discontinuity_ex_rights_or_corporate_action; label_matches_local_raw_move; nearest/event trading date 2016-05-16 differs from label date 2016-05-12
